dataset,setting,seed,method,adaptive_min_edges,best_val,test_at_best_val,macro_f1,macro_f1_at_best_val,best_observed_test,final_test,train_comm,inference_comm,peer_to_peer_comm,global_readout_comm,total_comm,protocol_type,label_protocol,training_protocol,validation_protocol,validation_evaluator,active_party_id,passive_label_access,local_training_labels,validation_label_protocol,topology_evaluator,local_training_protocol,validation_split_mode,topology_val_fraction,topology_val_count,selection_val_count,topology_objective,joint_lambda,active_readout_acc,local_post_consensus_mean_acc,active_party_post_consensus_acc,local_worst_acc,local_best_acc,dropout_protocol,dropout_rate,dropout_seed,remaining_parties,dropped_party_ids,test_acc_after_dropout,local_post_consensus_acc_after_dropout,num_edges,peer_comm,readout_comm,control_plane_comm,final_edges,topology_update_comm,topology_eval_count,topology_update_time,useful_useful_edges,useful_noisy_edges,noisy_noisy_edges,selected_edges,useful_party_mask,party_view_names,party_reliabilities,party_permutation,prediction_cache_path,prediction_cache_fingerprint
ACM,hard,44,topk_reliability_vote,5,0.8344370722770691,0.8171334266662598,0.8189538096123744,0.8189538096123744,0.8550246953964233,0.8303130269050598,0,0,0,45375,45375,global_diagnostic,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,604,604,active,0.5,0.8171334266662598,0.3974739154179891,0.344316303730011,0.3064250349998474,0.813838541507721,none,0.0,0,15,[],-1.0,-1.0,0,0,45375,0,0,0,0,0.0,0,0,0,[],"[false, false, false, false, false, true, false, false, false, false, true, true, false, false, false]","[""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""PSP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""KNN"", ""PAP"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.3228476941585541, 0.35430464148521423, 0.3360927104949951, 0.3526490032672882, 0.3526490032672882, 0.3509933650493622, 0.32615894079208374, 0.31456953287124634, 0.306291401386261, 0.31456953287124634, 0.7731788158416748, 0.8162251710891724, 0.33278146386146545, 0.3410595953464508, 0.3410595953464508]","[6, 11, 10, 4, 7, 1, 12, 14, 8, 9, 2, 0, 5, 3, 13]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\acm_hard_useful3_seed44_party_preds.pt,fafec304836823a69367da4b8d97dd4bd2c59bc53076953bcf7a7fc2e8760cb9
ACM,hard,44,full_mesh,5,0.7235099077224731,0.6919274926185608,0.6896080971964021,0.6896080971964021,0.7298187613487244,0.7001647353172302,0,1905750,1905750,136125,2041875,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,604,604,active,0.5,0.6919274926185608,0.4153761665026347,0.350906103849411,0.31630972027778625,0.8303130269050598,none,0.0,0,15,[],-1.0,-1.0,105,1905750,136125,0,105,0,0,0.0,3,36,66,"[[0,1],[0,2],[0,3],[0,4],[0,5],[0,6],[0,7],[0,8],[0,9],[0,10],[0,11],[0,12],[0,13],[0,14],[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[1,8],[1,9],[1,10],[1,11],[1,12],[1,13],[1,14],[2,3],[2,4],[2,5],[2,6],[2,7],[2,8],[2,9],[2,10],[2,11],[2,12],[2,13],[2,14],[3,4],[3,5],[3,6],[3,7],[3,8],[3,9],[3,10],[3,11],[3,12],[3,13],[3,14],[4,5],[4,6],[4,7],[4,8],[4,9],[4,10],[4,11],[4,12],[4,13],[4,14],[5,6],[5,7],[5,8],[5,9],[5,10],[5,11],[5,12],[5,13],[5,14],[6,7],[6,8],[6,9],[6,10],[6,11],[6,12],[6,13],[6,14],[7,8],[7,9],[7,10],[7,11],[7,12],[7,13],[7,14],[8,9],[8,10],[8,11],[8,12],[8,13],[8,14],[9,10],[9,11],[9,12],[9,13],[9,14],[10,11],[10,12],[10,13],[10,14],[11,12],[11,13],[11,14],[12,13],[12,14],[13,14]]","[false, false, false, false, false, true, false, false, false, false, true, true, false, false, false]","[""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""PSP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""KNN"", ""PAP"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.3228476941585541, 0.35430464148521423, 0.3360927104949951, 0.3526490032672882, 0.3526490032672882, 0.3509933650493622, 0.32615894079208374, 0.31456953287124634, 0.306291401386261, 0.31456953287124634, 0.7731788158416748, 0.8162251710891724, 0.33278146386146545, 0.3410595953464508, 0.3410595953464508]","[6, 11, 10, 4, 7, 1, 12, 14, 8, 9, 2, 0, 5, 3, 13]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\acm_hard_useful3_seed44_party_preds.pt,fafec304836823a69367da4b8d97dd4bd2c59bc53076953bcf7a7fc2e8760cb9
ACM,hard,44,adaptive_pair,5,0.7350993156433105,0.7051070928573608,0.7063054592466358,0.7063054592466358,0.7446457743644714,0.703459620475769,0,254100,254100,127050,381150,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,604,604,active,0.5,0.7051070928573608,0.431301486492157,0.3261944055557251,0.3064250349998474,0.8714991807937622,none,0.0,0,15,[],-1.0,-1.0,14,254100,127050,407700,14,407700,0,0.7264738999656402,3,0,11,"[[0,2],[0,7],[1,6],[1,7],[2,13],[3,4],[3,12],[4,13],[5,10],[5,11],[6,9],[9,14],[10,11],[12,14]]","[false, false, false, false, false, true, false, false, false, false, true, true, false, false, false]","[""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""PSP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""KNN"", ""PAP"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.3228476941585541, 0.35430464148521423, 0.3360927104949951, 0.3526490032672882, 0.3526490032672882, 0.3509933650493622, 0.32615894079208374, 0.31456953287124634, 0.306291401386261, 0.31456953287124634, 0.7731788158416748, 0.8162251710891724, 0.33278146386146545, 0.3410595953464508, 0.3410595953464508]","[6, 11, 10, 4, 7, 1, 12, 14, 8, 9, 2, 0, 5, 3, 13]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\acm_hard_useful3_seed44_party_preds.pt,fafec304836823a69367da4b8d97dd4bd2c59bc53076953bcf7a7fc2e8760cb9
ACM,hard,44,adaptive_complementarity,5,0.7350993156433105,0.703459620475769,0.7048073659131586,0.7048073659131586,0.7298187613487244,0.7133443355560303,0,254100,254100,127050,381150,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,604,604,active,0.5,0.703459620475769,0.42998352845509846,0.3261944055557251,0.3064250349998474,0.8714991807937622,none,0.0,0,15,[],-1.0,-1.0,14,254100,127050,407700,14,407700,0,0.6296548999671359,3,0,11,"[[0,2],[0,7],[1,6],[1,7],[2,13],[3,4],[3,12],[4,9],[5,10],[5,11],[6,9],[10,11],[12,14],[13,14]]","[false, false, false, false, false, true, false, false, false, false, true, true, false, false, false]","[""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""PSP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""KNN"", ""PAP"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.3228476941585541, 0.35430464148521423, 0.3360927104949951, 0.3526490032672882, 0.3526490032672882, 0.3509933650493622, 0.32615894079208374, 0.31456953287124634, 0.306291401386261, 0.31456953287124634, 0.7731788158416748, 0.8162251710891724, 0.33278146386146545, 0.3410595953464508, 0.3410595953464508]","[6, 11, 10, 4, 7, 1, 12, 14, 8, 9, 2, 0, 5, 3, 13]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\acm_hard_useful3_seed44_party_preds.pt,fafec304836823a69367da4b8d97dd4bd2c59bc53076953bcf7a7fc2e8760cb9
ACM,hard,44,adaptive_graph_val,5,0.8642383813858032,0.8319604396820068,0.8336397474159599,0.8336397474159599,0.8401976823806763,0.8336079120635986,0,90750,90750,45375,136125,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,604,604,active,0.5,0.8319604396820068,0.42438220779101055,0.350906103849411,0.304777592420578,0.8237232565879822,none,0.0,0,15,[],-1.0,-1.0,5,90750,45375,407700,5,407700,7428,8.553979800009984,2,2,1,"[[5,7],[5,10],[7,12],[10,11],[11,12]]","[false, false, false, false, false, true, false, false, false, false, true, true, false, false, false]","[""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""PSP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""KNN"", ""PAP"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.3228476941585541, 0.35430464148521423, 0.3360927104949951, 0.3526490032672882, 0.3526490032672882, 0.3509933650493622, 0.32615894079208374, 0.31456953287124634, 0.306291401386261, 0.31456953287124634, 0.7731788158416748, 0.8162251710891724, 0.33278146386146545, 0.3410595953464508, 0.3410595953464508]","[6, 11, 10, 4, 7, 1, 12, 14, 8, 9, 2, 0, 5, 3, 13]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\acm_hard_useful3_seed44_party_preds.pt,fafec304836823a69367da4b8d97dd4bd2c59bc53076953bcf7a7fc2e8760cb9
ACM,hard,45,topk_reliability_vote,5,0.8592715263366699,0.8484349250793457,0.8487234779957155,0.8487234779957155,0.8566721677780151,0.8352553248405457,0,0,0,45375,45375,global_diagnostic,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,604,604,active,0.5,0.8484349250793457,0.40263591408729554,0.35914331674575806,0.3080724775791168,0.8369027972221375,none,0.0,0,15,[],-1.0,-1.0,0,0,45375,0,0,0,0,0.0,0,0,0,[],"[false, false, false, false, true, true, false, false, true, false, false, false, false, false, false]","[""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""KNN"", ""PSP"", ""RANDOM"", ""RANDOM"", ""PAP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.34437087178230286, 0.30298012495040894, 0.3410595953464508, 0.3178808093070984, 0.7367549538612366, 0.3509933650493622, 0.32615894079208374, 0.34933775663375854, 0.8195364475250244, 0.33278146386146545, 0.34271523356437683, 0.32781457901000977, 0.32615894079208374, 0.3112582862377167, 0.3476821184158325]","[10, 13, 11, 14, 2, 1, 5, 12, 0, 9, 8, 3, 4, 7, 6]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\acm_hard_useful3_seed45_party_preds.pt,d6f212aca1d6321753df32d17bf286dfed4606a73d440a4517c34fc7e8f39e03
ACM,hard,45,full_mesh,5,0.7052980065345764,0.7248764634132385,0.7232977234996348,0.7232977234996348,0.7413508892059326,0.7215815782546997,0,1905750,1905750,136125,2041875,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,604,604,active,0.5,0.7248764634132385,0.42108731468518573,0.3673805594444275,0.3196046054363251,0.8336079120635986,none,0.0,0,15,[],-1.0,-1.0,105,1905750,136125,0,105,0,0,0.0,3,36,66,"[[0,1],[0,2],[0,3],[0,4],[0,5],[0,6],[0,7],[0,8],[0,9],[0,10],[0,11],[0,12],[0,13],[0,14],[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[1,8],[1,9],[1,10],[1,11],[1,12],[1,13],[1,14],[2,3],[2,4],[2,5],[2,6],[2,7],[2,8],[2,9],[2,10],[2,11],[2,12],[2,13],[2,14],[3,4],[3,5],[3,6],[3,7],[3,8],[3,9],[3,10],[3,11],[3,12],[3,13],[3,14],[4,5],[4,6],[4,7],[4,8],[4,9],[4,10],[4,11],[4,12],[4,13],[4,14],[5,6],[5,7],[5,8],[5,9],[5,10],[5,11],[5,12],[5,13],[5,14],[6,7],[6,8],[6,9],[6,10],[6,11],[6,12],[6,13],[6,14],[7,8],[7,9],[7,10],[7,11],[7,12],[7,13],[7,14],[8,9],[8,10],[8,11],[8,12],[8,13],[8,14],[9,10],[9,11],[9,12],[9,13],[9,14],[10,11],[10,12],[10,13],[10,14],[11,12],[11,13],[11,14],[12,13],[12,14],[13,14]]","[false, false, false, false, true, true, false, false, true, false, false, false, false, false, false]","[""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""KNN"", ""PSP"", ""RANDOM"", ""RANDOM"", ""PAP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.34437087178230286, 0.30298012495040894, 0.3410595953464508, 0.3178808093070984, 0.7367549538612366, 0.3509933650493622, 0.32615894079208374, 0.34933775663375854, 0.8195364475250244, 0.33278146386146545, 0.34271523356437683, 0.32781457901000977, 0.32615894079208374, 0.3112582862377167, 0.3476821184158325]","[10, 13, 11, 14, 2, 1, 5, 12, 0, 9, 8, 3, 4, 7, 6]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\acm_hard_useful3_seed45_party_preds.pt,d6f212aca1d6321753df32d17bf286dfed4606a73d440a4517c34fc7e8f39e03
ACM,hard,45,adaptive_pair,5,0.7218543291091919,0.734761118888855,0.7323637718426786,0.7323637718426786,0.747940719127655,0.7314662337303162,0,254100,254100,127050,381150,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,604,604,active,0.5,0.734761118888855,0.434816038608551,0.36408567428588867,0.3196046054363251,0.8517298102378845,none,0.0,0,15,[],-1.0,-1.0,14,254100,127050,407700,14,407700,0,0.5044047000119463,3,0,11,"[[0,7],[0,9],[1,11],[1,12],[2,13],[2,14],[4,5],[4,8],[5,8],[6,10],[6,11],[7,9],[10,12],[13,14]]","[false, false, false, false, true, true, false, false, true, false, false, false, false, false, false]","[""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""KNN"", ""PSP"", ""RANDOM"", ""RANDOM"", ""PAP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.34437087178230286, 0.30298012495040894, 0.3410595953464508, 0.3178808093070984, 0.7367549538612366, 0.3509933650493622, 0.32615894079208374, 0.34933775663375854, 0.8195364475250244, 0.33278146386146545, 0.34271523356437683, 0.32781457901000977, 0.32615894079208374, 0.3112582862377167, 0.3476821184158325]","[10, 13, 11, 14, 2, 1, 5, 12, 0, 9, 8, 3, 4, 7, 6]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\acm_hard_useful3_seed45_party_preds.pt,d6f212aca1d6321753df32d17bf286dfed4606a73d440a4517c34fc7e8f39e03
ACM,hard,45,adaptive_complementarity,5,0.7201986908912659,0.7265238761901855,0.7289814431166494,0.7289814431166494,0.7528830170631409,0.7199341058731079,0,254100,254100,127050,381150,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,604,604,active,0.5,0.7265238761901855,0.4347062031428019,0.3492586612701416,0.3064250349998474,0.859967052936554,none,0.0,0,15,[],-1.0,-1.0,14,254100,127050,407700,14,407700,0,0.5432801000133622,3,0,11,"[[0,1],[0,11],[1,14],[2,10],[2,13],[4,5],[4,8],[5,8],[6,7],[6,12],[7,9],[9,13],[10,14],[11,12]]","[false, false, false, false, true, true, false, false, true, false, false, false, false, false, false]","[""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""KNN"", ""PSP"", ""RANDOM"", ""RANDOM"", ""PAP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.34437087178230286, 0.30298012495040894, 0.3410595953464508, 0.3178808093070984, 0.7367549538612366, 0.3509933650493622, 0.32615894079208374, 0.34933775663375854, 0.8195364475250244, 0.33278146386146545, 0.34271523356437683, 0.32781457901000977, 0.32615894079208374, 0.3112582862377167, 0.3476821184158325]","[10, 13, 11, 14, 2, 1, 5, 12, 0, 9, 8, 3, 4, 7, 6]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\acm_hard_useful3_seed45_party_preds.pt,d6f212aca1d6321753df32d17bf286dfed4606a73d440a4517c34fc7e8f39e03
ACM,hard,45,adaptive_graph_val,5,0.8692052960395813,0.8369027972221375,0.8376540267580372,0.8376540267580372,0.8533772826194763,0.8385502696037292,0,90750,90750,45375,136125,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,604,604,active,0.5,0.8369027972221375,0.42493135333061216,0.36079078912734985,0.3080724775791168,0.8352553248405457,none,0.0,0,15,[],-1.0,-1.0,5,90750,45375,407700,5,407700,7400,9.985035299963783,2,2,1,"[[4,5],[4,8],[5,12],[8,11],[11,12]]","[false, false, false, false, true, true, false, false, true, false, false, false, false, false, false]","[""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""KNN"", ""PSP"", ""RANDOM"", ""RANDOM"", ""PAP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.34437087178230286, 0.30298012495040894, 0.3410595953464508, 0.3178808093070984, 0.7367549538612366, 0.3509933650493622, 0.32615894079208374, 0.34933775663375854, 0.8195364475250244, 0.33278146386146545, 0.34271523356437683, 0.32781457901000977, 0.32615894079208374, 0.3112582862377167, 0.3476821184158325]","[10, 13, 11, 14, 2, 1, 5, 12, 0, 9, 8, 3, 4, 7, 6]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\acm_hard_useful3_seed45_party_preds.pt,d6f212aca1d6321753df32d17bf286dfed4606a73d440a4517c34fc7e8f39e03
ACM,hard,46,topk_reliability_vote,5,0.9039735198020935,0.8780889511108398,0.8782183656684697,0.8782183656684697,0.8879736661911011,0.8797364234924316,0,0,0,45375,45375,global_diagnostic,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,604,604,active,0.5,0.8780889511108398,0.42932454744974774,0.33772653341293335,0.31630972027778625,0.8484349250793457,none,0.0,0,15,[],-1.0,-1.0,0,0,45375,0,0,0,0,0.0,0,0,0,[],"[false, false, true, false, true, false, false, false, true, false, false, false, false, false, false]","[""RANDOM"", ""RANDOM"", ""PAP"", ""RANDOM"", ""PSP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""KNN"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.33774834871292114, 0.3708609342575073, 0.8145695328712463, 0.3791390657424927, 0.6771523356437683, 0.33774834871292114, 0.319536417722702, 0.3344370722770691, 0.7897350788116455, 0.3245033025741577, 0.33278146386146545, 0.31456953287124634, 0.34437087178230286, 0.30960264801979065, 0.31622517108917236]","[4, 9, 0, 5, 1, 8, 11, 12, 2, 14, 13, 7, 10, 6, 3]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\acm_hard_useful3_seed46_party_preds.pt,78fa04998aaceb78c35114d5073ab90b90977b56a927a7a8c3136b76bf7b72b8
ACM,hard,46,full_mesh,5,0.8029801249504089,0.7710049152374268,0.7662078378711029,0.7662078378711029,0.7990115284919739,0.7874794006347656,0,1905750,1905750,136125,2041875,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,604,604,active,0.5,0.7710049152374268,0.43866008122762046,0.3525535464286804,0.3064250349998474,0.8303130269050598,none,0.0,0,15,[],-1.0,-1.0,105,1905750,136125,0,105,0,0,0.0,3,36,66,"[[0,1],[0,2],[0,3],[0,4],[0,5],[0,6],[0,7],[0,8],[0,9],[0,10],[0,11],[0,12],[0,13],[0,14],[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[1,8],[1,9],[1,10],[1,11],[1,12],[1,13],[1,14],[2,3],[2,4],[2,5],[2,6],[2,7],[2,8],[2,9],[2,10],[2,11],[2,12],[2,13],[2,14],[3,4],[3,5],[3,6],[3,7],[3,8],[3,9],[3,10],[3,11],[3,12],[3,13],[3,14],[4,5],[4,6],[4,7],[4,8],[4,9],[4,10],[4,11],[4,12],[4,13],[4,14],[5,6],[5,7],[5,8],[5,9],[5,10],[5,11],[5,12],[5,13],[5,14],[6,7],[6,8],[6,9],[6,10],[6,11],[6,12],[6,13],[6,14],[7,8],[7,9],[7,10],[7,11],[7,12],[7,13],[7,14],[8,9],[8,10],[8,11],[8,12],[8,13],[8,14],[9,10],[9,11],[9,12],[9,13],[9,14],[10,11],[10,12],[10,13],[10,14],[11,12],[11,13],[11,14],[12,13],[12,14],[13,14]]","[false, false, true, false, true, false, false, false, true, false, false, false, false, false, false]","[""RANDOM"", ""RANDOM"", ""PAP"", ""RANDOM"", ""PSP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""KNN"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.33774834871292114, 0.3708609342575073, 0.8145695328712463, 0.3791390657424927, 0.6771523356437683, 0.33774834871292114, 0.319536417722702, 0.3344370722770691, 0.7897350788116455, 0.3245033025741577, 0.33278146386146545, 0.31456953287124634, 0.34437087178230286, 0.30960264801979065, 0.31622517108917236]","[4, 9, 0, 5, 1, 8, 11, 12, 2, 14, 13, 7, 10, 6, 3]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\acm_hard_useful3_seed46_party_preds.pt,78fa04998aaceb78c35114d5073ab90b90977b56a927a7a8c3136b76bf7b72b8
ACM,hard,46,adaptive_pair,5,0.8129138946533203,0.7891268730163574,0.789332885708817,0.789332885708817,0.8088961839675903,0.7891268730163574,0,254100,254100,127050,381150,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,604,604,active,0.5,0.7891268730163574,0.44338274995485943,0.3245469629764557,0.3196046054363251,0.8731465935707092,none,0.0,0,15,[],-1.0,-1.0,14,254100,127050,407700,14,407700,0,0.6144980000099167,3,0,11,"[[0,6],[0,11],[1,3],[1,12],[2,4],[2,8],[3,9],[4,8],[5,7],[5,13],[6,11],[7,10],[9,13],[10,12]]","[false, false, true, false, true, false, false, false, true, false, false, false, false, false, false]","[""RANDOM"", ""RANDOM"", ""PAP"", ""RANDOM"", ""PSP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""KNN"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.33774834871292114, 0.3708609342575073, 0.8145695328712463, 0.3791390657424927, 0.6771523356437683, 0.33774834871292114, 0.319536417722702, 0.3344370722770691, 0.7897350788116455, 0.3245033025741577, 0.33278146386146545, 0.31456953287124634, 0.34437087178230286, 0.30960264801979065, 0.31622517108917236]","[4, 9, 0, 5, 1, 8, 11, 12, 2, 14, 13, 7, 10, 6, 3]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\acm_hard_useful3_seed46_party_preds.pt,78fa04998aaceb78c35114d5073ab90b90977b56a927a7a8c3136b76bf7b72b8
ACM,hard,46,adaptive_complementarity,5,0.8195364475250244,0.7907742857933044,0.7887420630495224,0.7887420630495224,0.8023064136505127,0.7891268730163574,0,254100,254100,127050,381150,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,604,604,active,0.5,0.7907742857933044,0.43778143723805746,0.3426688611507416,0.304777592420578,0.8632619380950928,none,0.0,0,15,[],-1.0,-1.0,14,254100,127050,407700,14,407700,0,0.603585100005148,3,0,11,"[[0,6],[0,10],[1,11],[1,13],[2,4],[2,8],[3,7],[3,9],[4,8],[5,9],[5,12],[6,7],[10,12],[11,13]]","[false, false, true, false, true, false, false, false, true, false, false, false, false, false, false]","[""RANDOM"", ""RANDOM"", ""PAP"", ""RANDOM"", ""PSP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""KNN"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.33774834871292114, 0.3708609342575073, 0.8145695328712463, 0.3791390657424927, 0.6771523356437683, 0.33774834871292114, 0.319536417722702, 0.3344370722770691, 0.7897350788116455, 0.3245033025741577, 0.33278146386146545, 0.31456953287124634, 0.34437087178230286, 0.30960264801979065, 0.31622517108917236]","[4, 9, 0, 5, 1, 8, 11, 12, 2, 14, 13, 7, 10, 6, 3]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\acm_hard_useful3_seed46_party_preds.pt,78fa04998aaceb78c35114d5073ab90b90977b56a927a7a8c3136b76bf7b72b8
ACM,hard,46,adaptive_graph_val,5,0.9056291580200195,0.8879736661911011,0.8878508110838931,0.8878508110838931,0.8896210789680481,0.8649094104766846,0,90750,90750,54450,145200,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,604,604,active,0.5,0.8879736661911011,0.4371224621931712,0.3212520480155945,0.31466227769851685,0.8401976823806763,none,0.0,0,15,[],-1.0,-1.0,5,90750,54450,407700,5,407700,7543,11.445908299996518,2,2,1,"[[1,2],[1,4],[2,8],[4,8],[10,12]]","[false, false, true, false, true, false, false, false, true, false, false, false, false, false, false]","[""RANDOM"", ""RANDOM"", ""PAP"", ""RANDOM"", ""PSP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""KNN"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.33774834871292114, 0.3708609342575073, 0.8145695328712463, 0.3791390657424927, 0.6771523356437683, 0.33774834871292114, 0.319536417722702, 0.3344370722770691, 0.7897350788116455, 0.3245033025741577, 0.33278146386146545, 0.31456953287124634, 0.34437087178230286, 0.30960264801979065, 0.31622517108917236]","[4, 9, 0, 5, 1, 8, 11, 12, 2, 14, 13, 7, 10, 6, 3]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\acm_hard_useful3_seed46_party_preds.pt,78fa04998aaceb78c35114d5073ab90b90977b56a927a7a8c3136b76bf7b72b8
